errorAileron,errorRudder,errorElevator,P_des.x,P_des.y,P_des.z,P_is.x,P_is.y,P_is.z,L_is.x,L_is.y,L_is.z,aCMDin.x,aCMDin.y,aCMDin.z,aCMDb.x,aCMDb.y,aCMDb.z,ACMDb.x,ACMD.y,ACMDb.z,Throttle
-0.277800,0.286694,-0.679772,-365.0000,-332.9959,-0.870000,0.002319,12.45559,-0.378202,-0.010040,-1.029846,0.054549,-2.875535,0.206736,6.790956,0.000784,0.286694,-0.679772,-0.285626,0.274240,9.126038,12.46132,0.000020,-0.014390
-0.046487,0.058926,-0.014627,-365.0000,-332.8959,-0.870000,0.002244,12.55560,-0.294884,-0.010284,-2.298004,0.056410,-0.589451,0.003522,0.145485,0.000024,0.058926,-0.014627,-0.212835,0.046470,9.793055,12.55904,0.000250,-0.022380
-0.001108,0.017393,-0.051760,-365.0000,-332.7959,-0.870000,0.006690,12.67857,-0.113729,-0.010772,-3.992126,0.061460,-0.174788,0.004732,0.517298,0.000214,0.017393,-0.051760,-0.047658,0.001108,9.758109,12.67898,-0.001960,-0.051860
0.048258,-0.003902,-0.127323,-365.0000,-332.6959,-0.870000,0.037588,12.75585,0.087843,-0.012451,-5.143860,0.068130,0.033256,-0.008867,1.273386,0.000797,-0.003902,-0.127323,0.130286,-0.048239,9.681722,12.75593,-0.022730,-0.080640
0.105097,-0.009535,-0.231877,-365.0000,-332.5959,-0.870000,0.057190,12.85819,0.471356,-0.020172,-6.865234,0.078780,0.072415,-0.085297,2.318063,0.001057,-0.009535,-0.231877,0.405114,-0.104904,9.569334,12.86682,-0.000090,-0.058660
0.140220,-0.016153,-0.258187,-365.0000,-332.4959,-0.870000,0.088874,12.95614,0.732162,-0.030731,-8.602264,0.082509,0.127687,-0.146651,2.579603,-0.000218,-0.016153,-0.258187,0.544153,-0.139761,9.535916,12.97709,0.021830,0.012340
0.147025,-0.018658,-0.228773,-365.0000,-332.3959,-0.870000,0.110809,13.02467,0.738680,-0.039337,-9.640656,0.079580,0.155195,-0.130987,2.286339,-0.000825,-0.018658,-0.228773,0.517195,-0.146496,9.566705,13.04591,0.040620,0.050390
0.136418,-0.022003,-0.167133,-365.0000,-332.2959,-0.870000,0.145585,13.11009,0.601340,-0.052093,-10.82849,0.073679,0.199359,-0.078909,1.672078,-0.000726,-0.022003,-0.167133,0.400586,-0.135996,9.633992,13.12437,0.061940,0.065220
0.096689,-0.027776,-0.056693,-365.0000,-332.1959,-0.870000,0.211327,13.23785,0.201937,-0.077178,-12.60248,0.065499,0.273556,-0.013044,0.568821,0.000023,-0.027776,-0.056693,0.119800,-0.096538,9.752334,13.24068,0.094560,0.040940
0.055542,-0.031676,0.003294,-365.0000,-332.0959,-0.870000,0.257760,13.31196,-0.077946,-0.097686,-13.66388,0.063029,0.316787,-0.006322,-0.032202,0.000293,-0.031676,0.003294,-0.068768,-0.055513,9.813023,13.31412,0.121730,0.016080
-0.031020,-0.037125,0.068918,-365.0000,-331.9958,-0.870000,0.332108,13.42568,-0.452496,-0.139953,-15.46509,0.062479,0.365478,-0.032347,-0.691525,0.000499,-0.037125,0.068918,-0.327093,0.031015,9.873211,13.43606,0.190190,-0.005140
-0.074265,-0.038013,0.090201,-365.0000,-331.8958,-0.870000,0.364854,13.49526,-0.606603,-0.170562,-16.54361,0.063169,0.367855,-0.050655,-0.905695,0.000656,-0.038013,0.090201,-0.436626,0.074196,9.889809,13.51149,0.250580,-0.007200
-0.106720,-0.036293,0.099530,-365.0000,-331.7958,-0.870000,0.407970,13.63264,-0.730417,-0.234252,-18.67142,0.063039,0.345320,-0.063889,-0.999564,0.001038,-0.036293,0.099530,-0.533929,0.106517,9.893891,13.65337,0.366450,0.008820
-0.091617,-0.035353,0.090620,-365.0000,-331.6958,-0.870000,0.454711,13.76521,-0.722927,-0.300170,-20.67181,0.059690,0.338661,-0.058981,-0.910054,0.001326,-0.035353,0.090620,-0.539028,0.091489,9.884905,13.78467,0.438540,0.030740
-0.050710,-0.036189,0.086961,-365.0000,-331.5958,-0.870000,0.512559,13.88102,-0.741320,-0.368682,-22.53998,0.054199,0.350844,-0.059535,-0.872215,0.001407,-0.036189,0.086961,-0.546391,0.050688,9.881269,13.90239,0.466480,0.030920
-0.036361,-0.037198,0.087820,-365.0000,-331.4958,-0.870000,0.548534,13.94013,-0.772848,-0.409362,-23.50644,0.052079,0.361746,-0.063039,-0.880319,0.001393,-0.037198,0.087820,-0.560509,0.036353,9.881439,13.96446,0.467560,0.023550
