is.x,_is.y,L_is.z,Delta_L,aCMDin.x,aCMDin.y,aCMDin.,aCMDb.x,aCMDb.y,aCMDb.z,Throttle,•±•É½¹±Rudder,Elevator
0.000000,12.19999,-1.219999,364.5099,366.6852,-0.285209,507.0353,0.351236,-0.005665,0.041630,-0.000027,-0.351197,0.042338,507.0353,-0.001290,0.029169,0.097918
0.000000,12.39999,-1.239999,364.4758,365.7450,-0.303299,506.3450,0.359917,-0.005925,0.042984,-0.000029,-0.359890,0.043619,506.3450,-0.001020,0.029180,0.097919
0.000000,12.59999,-1.259999,364.4408,364.7922,-0.321359,505.6458,0.368715,-0.006165,0.044371,-0.000021,-0.368701,0.044916,505.6458,-0.000710,0.029191,0.097920
0.000000,12.79999,-1.279999,364.4090,363.9568,-0.339619,505.0327,0.376650,-0.006325,0.045622,0.000032,-0.376650,0.046064,505.0327,-0.000370,0.029199,0.097921
0.000000,12.99999,-1.299999,364.3602,362.5853,-0.356929,504.0298,0.388932,-0.006440,0.047561,0.000233,-0.388965,0.047725,504.0298,0.000470,0.029211,0.097921
0.000000,13.19999,-1.319999,364.3438,362.2565,-0.375929,503.7863,0.392911,-0.006454,0.048262,0.000313,-0.392959,0.048300,503.7863,0.000830,0.029215,0.097921
0.000000,13.39999,-1.339999,364.3066,361.2578,-0.393129,503.0562,0.402169,-0.006470,0.049986,0.000500,-0.402257,0.049694,503.0562,0.001730,0.029223,0.097923
0.000000,13.59999,-1.359999,364.2647,360.1116,-0.408629,502.2200,0.412526,-0.006461,0.052074,0.000712,-0.412666,0.051353,502.2200,0.002840,0.029232,0.097927
0.000000,13.79999,-1.379999,364.2308,359.2239,-0.423609,501.5721,0.420799,-0.006441,0.053816,0.000879,-0.420986,0.052722,501.5721,0.003760,0.029238,0.097933
0.000000,13.99999,-1.399999,364.1790,357.7747,-0.433209,500.5187,0.433377,-0.006403,0.056568,0.001123,-0.433642,0.054866,500.5187,0.005180,0.029246,0.097943
0.000000,14.19999,-1.419999,364.1396,356.7241,-0.442839,499.7548,0.442792,-0.006366,0.058705,0.001296,-0.443120,0.056523,499.7548,0.006250,0.029251,0.097952
0.000000,14.39999,-1.439999,364.0950,355.5210,-0.448469,498.8817,0.453318,-0.006319,0.061162,0.001481,-0.453720,0.058424,498.8817,0.007430,0.029257,0.097963
0.000000,14.59999,-1.459999,364.0680,354.8724,-0.458319,498.4094,0.459545,-0.006287,0.062663,0.001587,-0.459995,0.059584,498.4094,0.008130,0.029260,0.097970
0.000000,14.79999,-1.479999,364.0268,353.7899,-0.460839,497.6249,0.469040,-0.006240,0.064963,0.001738,-0.469563,0.061363,497.6249,0.009160,0.029264,0.097981
0.000000,14.99999,-1.499999,363.9896,352.8406,-0.463069,496.9371,0.477483,-0.006186,0.067061,0.001865,-0.478060,0.063091,496.9371,0.009850,0.029267,0.097991
0.000000,15.19999,-1.519999,363.9472,351.7372,-0.460489,496.1391,0.487038,-0.006094,0.069562,0.002015,-0.487666,0.065270,496.1391,0.010410,0.029271,0.098004
0.000000,15.39999,-1.539999,363.9040,350.6228,-0.455009,495.3343,0.496618,-0.005965,0.072206,0.002180,-0.497288,0.067665,495.3343,0.010810,0.029275,0.098017
0.000000,15.59999,-1.559999,363.8553,349.3497,-0.443159,494.4166,0.507327,-0.005768,0.075310,0.002387,-0.508037,0.070553,494.4166,0.011130,0.029279,0.098032
0.000000,15.79999,-1.579999,363.8206,348.5108,-0.438539,493.8109,0.514748,-0.005602,0.077568,0.002548,-0.515484,0.072690,493.8109,0.011300,0.029283,0.098043
0.000000,15.99999,-1.599999,363.7754,347.3658,-0.423959,492.9868,0.524392,-0.005350,0.080577,0.002776,-0.525158,0.075558,492.9868,0.011490,0.029287,0.098057
0.000000,16.19999,-1.619999,363.7294,346.2104,-0.405999,492.1563,0.534044,-0.005057,0.083710,0.003031,-0.534841,0.078564,492.1563,0.011660,0.029292,0.098072
0.000000,16.39999,-1.639999,363.6775,344.8925,-0.379679,491.2108,0.544817,-0.004688,0.087304,0.003344,-0.545650,0.082003,491.2108,0.011880,0.029298,0.098089
