69.12820	138.0059	127.9896	0.523598	0.089218	0.089218
68.81086	136.3119	126.2968	0.523598	0.089328	0.089328
68.49341	136.3119	126.2985	0.523598	0.089448	0.089448
68.33464	136.3119	126.2994	0.523598	0.089508	0.089508
67.91119	134.4230	124.4132	0.523598	0.089658	0.089658
67.59356	134.4230	124.4154	0.523598	0.089758	0.089758
67.54062	134.4230	124.4158	0.523598	0.089778	0.089778
67.11707	133.0105	123.0062	0.523598	0.089898	0.089898
66.69351	133.0105	123.0088	0.523598	0.089978	0.089978
66.64056	133.0105	123.0091	0.523598	0.089988	0.089988
66.26997	131.2282	121.2288	0.523598	0.090038	0.090038
65.89935	131.2282	121.2300	0.523598	0.090068	0.090068
65.79345	131.2282	121.2304	0.523598	0.090078	0.090078
65.42274	129.5334	119.5366	0.523598	0.090138	0.090138
64.94603	129.5334	119.5399	0.523598	0.090338	0.090338
64.52232	129.5334	119.5431	0.523598	0.090498	0.090498
64.15163	126.2851	116.2971	0.523598	0.090608	0.090608
64.04572	126.2851	116.2980	0.523598	0.090628	0.090628
63.62221	126.2851	116.2979	0.523598	0.090418	0.090418
63.56928	126.2674	116.2798	0.523598	0.090358	0.090358
63.25171	126.2674	116.2765	0.523598	0.089938	0.089938
62.88120	126.2674	116.2697	0.523598	0.089278	0.089278
62.72237	124.1334	114.1324	0.523598	0.088978	0.088978
62.29865	124.1334	114.1222	0.523598	0.088128	0.088128
61.92762	124.1334	114.1123	0.523598	0.087368	0.087368
61.45009	120.8801	110.8459	0.523598	0.086448	0.086448
61.07824	120.8801	110.8361	0.523598	0.085808	0.085808
60.97192	120.8801	110.8334	0.523598	0.085648	0.085648
** PERIOD **
60.59953	119.8811	109.8255	0.523598	0.085128	0.085128
60.22669	119.8811	109.8178	0.523598	0.084728	0.084728
60.01345	119.8811	109.8139	0.523598	0.084548	0.084548
59.47976	117.1935	107.1182	0.523598	0.084238	0.084238
59.26607	117.1935	107.1157	0.523598	0.084158	0.084158
58.94532	117.1935	107.1121	0.523598	0.084038	0.084038
58.83836	116.7073	106.6248	0.523598	0.083998	0.083998
58.46377	116.7073	106.6207	0.523598	0.083858	0.083858
58.35669	116.7073	106.6195	0.523598	0.083818	0.083818
58.08887	115.0287	104.9380	0.523598	0.083728	0.083728
57.60642	115.0287	104.9341	0.523598	0.083658	0.083658
57.17722	115.0287	104.9316	0.523598	0.083658	0.083658
57.06986	112.5416	102.4441	0.523598	0.083668	0.083668
56.69399	112.5416	102.4426	0.523598	0.083708	0.083708
56.37166	112.5416	102.4417	0.523598	0.083758	0.083758
55.94169	110.1032	100.0026	0.523598	0.083848	0.083848
55.83417	110.1032	100.0026	0.523598	0.083878	0.083878
55.45776	110.1032	100.0030	0.523598	0.084018	0.084018
55.08126	108.8282	98.72908	0.523598	0.084198	0.084198
54.86609	108.8282	98.72991	0.523598	0.084308	0.084308
54.59710	108.8282	98.73110	0.523598	0.084448	0.084448
54.22047	107.1063	97.01064	0.523598	0.084658	0.084658
53.78999	107.1063	97.01263	0.523598	0.084888	0.084888
53.35951	107.1063	97.01440	0.523598	0.085058	0.085058
52.98287	104.0034	93.91258	0.523598	0.085148	0.085148
52.55245	104.0034	93.91302	0.523598	0.085198	0.085198
52.44484	104.0034	93.91299	0.523598	0.085198	0.085198
52.01443	102.5146	92.42387	0.523598	0.085188	0.085188
51.69162	102.5146	92.42338	0.523598	0.085158	0.085158
51.47640	102.5146	92.42292	0.523598	0.085128	0.085128
51.20738	101.1695	91.07713	0.523598	0.085078	0.085078
50.83072	101.1695	91.07590	0.523598	0.084998	0.084998
50.45404	101.1695	91.07442	0.523598	0.084898	0.084898
50.34641	99.35790	89.26221	0.523598	0.084858	0.084858
49.91584	99.35790	89.25973	0.523598	0.084688	0.084688
49.59286	99.35790	89.25753	0.523598	0.084548	0.084548
49.53903	97.83239	87.73166	0.523598	0.084528	0.084528
49.05441	97.83239	87.72845	0.523598	0.084348	0.084348
48.67738	97.83239	87.72571	0.523598	0.084178	0.084178
48.24635	94.43863	84.32856	0.523598	0.083968	0.083968
48.13858	94.43863	84.32773	0.523598	0.083918	0.083918
47.76128	94.43863	84.32494	0.523598	0.083758	0.083758
47.65346	94.41819	84.30366	0.523598	0.083708	0.083708
47.22209	94.41819	84.30069	0.523598	0.083548	0.083548
46.79056	94.41819	84.29779	0.523598	0.083408	0.083408
46.41282	90.85845	80.73605	0.523598	0.083338	0.083338
46.35885	90.85845	80.73587	0.523598	0.083338	0.083338
